$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PAGESIZE,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$CACHESIZE,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K,$<Performance,$<obj2
0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0.389726868421,9
0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,10.9192320263,9
0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0.525368513514,7
0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,10.7362442564,8
0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0.523887282051,8
0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,10.7516961795,9
0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0.772978358974,8
0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0.749788868421,9
0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,10.9283710256,9
0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,10.8903710256,10
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0.483833179487,5
0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,3.23745146154,8
0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,10.7314993947,6
0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0.750755282051,6
0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,10.9220752051,7
0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0.496748102564,6
0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0.752121973684,7
0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,10.7334816667,7
0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,10.9093486579,8
0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0.50295574359,6
0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,10.7319317949,7
0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0.497178358974,7
0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0.366015631579,6
0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,2.02370268421,9
0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,10.7331582051,8
0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0.764017333333,7
0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0.748330868421,8
0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,10.9013821081,8
0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,10.917801425,9
0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0.508836512821,6
0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,10.7223165128,7
0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0.779261736842,7
0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,10.924860973,8
0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0.515042820513,7
0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,3.2833544359,9
0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0.77313025641,8
0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,10.7131234615,8
0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,10.9348547179,9
0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0.512857421053,7
0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,10.7335255385,8
0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0.518937526316,8
0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,10.7103387027,9
0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0.782204051282,8
0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0.77681225641,9
0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,10.9380917949,9
0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,2.08628448718,10
0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,10.9039715,10
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0.498174769231,6
0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,10.7372117692,7
0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0.741715184211,7
0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,10.8987056053,8
0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0.500193657895,7
0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0.751243435897,8
0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,10.7377519487,8
0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,10.9309046667,9
0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0.512931205128,7
0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0.527278368421,7
0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,10.7366211795,8
0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0.518000051282,8
0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,10.7373837949,9
0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0.753693179487,8
0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0.759619736842,9
0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,10.9176541282,9
0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,10.9228429459,10
0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0.501553641026,7
0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,10.7346753077,8
0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0.746494135135,8
0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0.579977897436,8
0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,10.9040807436,9
0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0.520934615385,8
0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0.757676410256,9
0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,10.7135706154,9
0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,10.9232195641,10
0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0.493411846154,8
0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,10.7213274615,9
0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0.521399384615,9
0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,10.729516,10
0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0.749623897436,9
0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,3.23279905128,8
0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0.753422184211,10
0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,10.911433,10
0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,10.9074773947,11
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.482040052632,4
0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10.7529484474,5
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.749533179487,5
0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,10.9172199487,6
0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0.499727368421,5
0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0.75213374359,6
0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,10.7495611795,6
0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,3.27102728205,9
0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,10.9168708378,7
0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0.513024263158,5
0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,10.7221867949,6
0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0.498736763158,6
0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,10.7393972821,7
0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0.754040923077,6
0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0.752175923077,7
0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,10.8960904872,7
0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,10.9025615641,8
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0.501874769231,5
0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0.521600342105,8
0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,10.7251883846,6
0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0.732406631579,6
0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,10.8896856154,7
0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0.498927923077,6
0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0.742831666667,7
0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,10.7410433077,7
0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,10.8977321795,8
0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0.50682925641,6
0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,10.7304819231,7
0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0.496938820513,7
0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,3.21245651282,9
0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,10.7188976316,8
0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0.747610717949,7
0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0.747630842105,8
0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,10.922635575,8
0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,10.9066077105,9
0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.485087263158,5
0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10.7431062308,6
0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.750367102564,6
0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,10.9192870769,7
0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0.497007631579,6
0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0.583330769231,9
0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0.753075641026,7
0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,10.7300759231,7
0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,10.9130264615,8
0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0.500549871795,6
0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,10.7357688462,7
0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0.501923923077,7
0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,10.7344992051,8
0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0.744425589744,7
0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0.748962717949,8
0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,10.8981619744,8
0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0.390812230769,7
0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,3.28526623077,10
0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,10.9338856154,9
0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0.505856435897,6
0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,10.7322295641,7
0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0.760084871795,7
0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,10.8993860263,8
0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0.503539666667,7
0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0.745916,8
0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,10.7305295385,8
0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,10.9035487179,9
0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0.498735394737,7
0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0.362926205128,8
0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,10.7313448205,8
0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0.494166076923,8
0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,10.7214467692,9
0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0.749269076923,8
0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0.75113074359,9
0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,10.9182551622,9
0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,10.9184204872,10
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.506797,5
0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,10.7330248718,6
0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0.773078230769,6
0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0.385507128205,9
0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,10.9375849744,7
0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0.510030538462,6
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0.774185282051,7
0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,10.7338392308,7
0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,10.9107893514,8
0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0.520637447368,6
0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,10.7237240769,7
0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0.515265184211,7
0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,10.7266265263,8
0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0.774959179487,7
0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0.373442538462,9
0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0.776731538462,8
0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,10.9580576,8
0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,10.9368079231,9
0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.506535789474,6
0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,10.7130727949,7
0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0.776654432432,7
0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,10.9230791351,8
0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0.514011078947,7
0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0.773951736842,8
0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,10.7181359744,8
0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0.401878026316,10
0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,10.9373071667,9
0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0.512260358974,7
0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,10.732279359,8
0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0.519947307692,8
0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,10.7133153077,9
0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0.782150717949,8
0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0.776519846154,9
0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,10.9379863333,9
0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,10.9088716757,10
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0.511390282051,6
0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,2.03072558974,9
0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,10.7003192564,7
0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0.752171358974,7
0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,10.89621785,8
0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0.518244974359,7
0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0.765242384615,8
0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,10.7065270263,8
0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,10.9114745385,9
0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0.513113641026,7
0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,10.7357454872,8
0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0.516918846154,8
0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,2.04164510256,10
0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,10.7325071538,9
0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0.751894184211,8
0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0.754568615385,9
0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,10.9123707692,9
0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,10.9198045128,10
0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0.520639947368,7
0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,10.6980868974,8
0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0.754889384615,8
0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,10.9387360769,9
0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0.523184025641,8
0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,2.06058410256,10
0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0.756590102564,9
