$<obj,$HAVE_SEQUENCE,$HAVE_QUEUE,$HAVE_CRYPTO,$HAVE_REPLICATION,$HAVE_STATISTICS,$HAVE_HASH,$HAVE_VERIFY,$DIAGNOSTIC
1311241.99189,1,1,1,0,0,0,0,0
1518332.43056,1,1,1,0,1,0,0,0
1332208.18415,0,1,1,0,0,0,1,0
1346263.6799,1,1,1,0,0,0,1,0
1534004.64548,0,1,1,0,1,0,1,0
1553305.82845,1,1,1,0,1,0,1,0
1375747.93994,0,1,1,0,0,1,0,0
1588413.8184,0,1,1,0,1,1,0,0
1410659.25053,0,1,1,0,0,1,1,0
1623325.12898,0,1,1,0,1,1,1,0
1389803.43569,1,1,1,0,0,1,0,0
1424714.74628,1,1,1,0,0,1,1,0
1607715.00137,1,1,1,0,1,1,0,0
1642626.31195,1,1,1,0,1,1,1,0
1359269.96981,0,1,1,1,0,0,0,0
1589070.56409,0,1,1,1,1,0,0,0
1373325.46556,1,1,1,1,0,0,0,0
1608371.74706,1,1,1,1,1,0,0,0
1437831.41362,0,1,1,1,0,1,0,0
1451886.90937,1,1,1,1,0,1,0,0
1678455.89433,0,1,1,1,1,1,0,0
1697757.0773,1,1,1,1,1,1,0,0
1394291.65782,0,1,1,1,0,0,1,0
1624046.72141,0,1,1,1,1,0,1,0
1472742.7242,0,1,1,1,0,1,1,0
1713364.44547,0,1,1,1,1,1,1,0
1408347.15357,1,1,1,1,0,0,1,0
1486798.21995,1,1,1,1,0,1,1,0
1643347.90438,1,1,1,1,1,0,1,0
1732665.62844,1,1,1,1,1,1,1,0
1320133.65307,0,0,0,0,0,0,0,1
1519815.00695,0,0,0,0,1,0,0,1
1334648.59486,1,0,0,0,0,0,0,1
1540011.6268,1,0,0,0,1,0,0,1
1357909.25788,0,0,0,0,0,0,1,1
1372426.95911,1,0,0,0,0,0,1,1
1557545.08108,0,0,0,0,1,0,1,1
1577744.46036,1,0,0,0,1,0,1,1
1446431.95433,0,0,0,1,0,0,0,1
1674455.47203,0,0,0,1,1,0,0,1
1484210.31858,0,0,0,1,0,0,1,1
1712185.54616,0,0,0,1,1,0,1,1
1460949.65556,1,0,0,1,0,0,0,1
1498725.26037,1,0,0,1,0,0,1,1
1694652.09188,1,0,0,1,1,0,0,1
1732384.92544,1,0,0,1,1,0,1,1
1363756.50208,0,1,0,0,0,0,0,1
1568448.99115,0,1,0,0,1,0,0,1
1378274.2033,1,1,0,0,0,0,0,1
1588648.37043,1,1,0,0,1,0,0,1
1491887.06863,0,1,0,1,0,0,0,1
1506402.01042,1,1,0,1,0,0,0,1
1724918.96208,0,1,0,1,1,0,0,1
1745118.34136,1,1,0,1,1,0,0,1
1401534.86633,0,1,0,0,0,0,1,1
1606181.82471,0,1,0,0,1,0,1,1
1529662.67344,0,1,0,1,0,0,1,1
1762651.79564,0,1,0,1,1,0,1,1
1416049.80812,1,1,0,0,0,0,1,1
1544180.37467,1,1,0,1,0,0,1,1
1626378.44455,1,1,0,0,1,0,1,1
1782848.41549,1,1,0,1,1,0,1,1
1334888.66576,0,0,1,0,0,0,0,1
1534570.01965,0,0,1,0,1,0,0,1
1349406.36699,1,0,1,0,0,0,0,1
1554769.39893,1,0,1,0,1,0,0,1
1372667.03001,0,0,1,0,0,0,1,1
1387181.9718,1,0,1,0,0,0,1,1
1572302.85321,0,0,1,0,1,0,1,1
1592499.47305,1,0,1,0,1,0,1,1
1378514.27421,0,1,1,0,0,0,0,1
1583206.76328,0,1,1,0,1,0,0,1
1416289.87902,0,1,1,0,0,0,1,1
1620936.8374,0,1,1,0,1,0,1,1
1393029.216,1,1,1,0,0,0,0,1
1430807.58025,1,1,1,0,0,0,1,1
1603403.38312,1,1,1,0,1,0,0,1
1641136.21668,1,1,1,0,1,0,1,1
1461189.72646,0,0,1,1,0,0,0,1
1689210.48473,0,0,1,1,1,0,0,1
1475704.66825,1,0,1,1,0,0,0,1
1709409.86401,1,0,1,1,1,0,0,1
1506642.08132,0,1,1,1,0,0,0,1
1521159.78255,1,1,1,1,0,0,0,1
1739676.73421,0,1,1,1,1,0,0,1
1759873.35406,1,1,1,1,1,0,0,1
1498965.33128,0,0,1,1,0,0,1,1
1726943.31829,0,0,1,1,1,0,1,1
1544420.44557,0,1,1,1,0,0,1,1
1777406.80834,0,1,1,1,1,0,1,1
1513483.0325,1,0,1,1,0,0,1,1
1558935.38736,1,1,1,1,0,0,1,1
1747139.93813,1,0,1,1,1,0,1,1
1797606.18762,1,1,1,1,1,0,1,1
1405245.99717,0,0,0,0,0,1,0,1
1615748.47805,0,0,0,0,1,1,0,1
1419760.93896,1,0,0,0,0,1,0,1
1635947.85733,1,0,0,0,1,1,0,1
1442911.22455,0,0,0,0,0,1,1,1
1457428.92578,1,0,0,0,0,1,1,1
1653416.46487,0,0,0,0,1,1,1,1
1673613.08472,1,0,0,0,1,1,1,1
1531544.29843,0,0,0,1,0,1,0,1
1770388.94313,0,0,0,1,1,1,0,1
1569212.28525,0,0,0,1,0,1,1,1
1808056.92995,0,0,0,1,1,1,1,1
1546061.99966,1,0,0,1,0,1,0,1
1583727.22704,1,0,0,1,0,1,1,1
1790588.32241,1,0,0,1,1,1,0,1
1828253.5498,1,0,0,1,1,1,1,1
1420001.00986,0,0,1,0,0,1,0,1
1630506.25018,0,0,1,0,1,1,0,1
1434518.71109,1,0,1,0,0,1,0,1
1650702.87003,1,0,1,0,1,1,0,1
1546302.07056,0,0,1,1,0,1,0,1
1560817.01235,1,0,1,1,0,1,0,1
1785146.71526,0,0,1,1,1,1,0,1
1805343.33511,1,0,1,1,1,1,0,1
1457668.99668,0,0,1,0,0,1,1,1
1668171.47757,0,0,1,0,1,1,1,1
1583967.29795,0,0,1,1,0,1,1,1
1822811.94265,0,0,1,1,1,1,1,1
1472183.93847,1,0,1,0,0,1,1,1
1598484.99917,1,0,1,1,0,1,1,1
1688370.85685,1,0,1,0,1,1,1,1
1843011.32193,1,0,1,1,1,1,1,1
1448893.6811,0,1,0,0,0,1,0,1
1664410.0566,0,1,0,0,1,1,0,1
1463411.38232,1,1,0,0,0,1,0,1
1684606.67645,1,1,0,0,1,1,0,1
1486561.66792,0,1,0,0,0,1,1,1
1501076.60971,1,1,0,0,0,1,1,1
1702075.28399,0,1,0,0,1,1,1,1
1722274.66327,1,1,0,0,1,1,1,1
1463651.45323,0,1,1,0,0,1,0,1
1679165.0693,0,1,1,0,1,1,0,1
1501316.68061,0,1,1,0,0,1,1,1
1716833.05612,0,1,1,0,1,1,1,1
1478166.39502,1,1,1,0,0,1,0,1
1515834.38184,1,1,1,0,0,1,1,1
1699364.44858,1,1,1,0,1,1,0,1
1737029.67596,1,1,1,0,1,1,1,1
1577024.24765,0,1,0,1,0,1,0,1
1820880.02753,0,1,0,1,1,1,0,1
1591539.18944,1,1,0,1,0,1,0,1
1841076.64738,1,1,0,1,1,1,0,1
1591779.26034,0,1,1,1,0,1,0,1
1606296.96157,1,1,1,1,0,1,0,1
1835635.04023,0,1,1,1,1,1,0,1
1855834.41951,1,1,1,1,1,1,0,1
1614689.47503,0,1,0,1,0,1,1,1
1858545.25492,0,1,0,1,1,1,1,1
1629447.24716,0,1,1,1,0,1,1,1
1873303.02705,0,1,1,1,1,1,1,1
1629207.17626,1,1,0,1,0,1,1,1
1643962.18896,1,1,1,1,0,1,1,1
1878744.6342,1,1,0,1,1,1,1,1
1893499.6469,1,1,1,1,1,1,1,1
